Power 0B,Power 1Y,Power 2G,Power 3W,Time,Trial Number
1750.00,1192.00,1446.00,0.00,5627.00,6
1772.00,1202.00,1474.00,0.00,5667.00,6
1744.00,1236.00,1472.00,0.00,5707.00,6
1750.00,1202.00,1474.00,0.00,5746.00,6
1746.00,1228.00,1478.00,0.00,5786.00,6
1730.00,1190.00,1448.00,0.00,5825.00,6
1746.00,1216.00,1458.00,0.00,5865.00,6
1726.00,1210.00,1474.00,0.00,5905.00,6
1746.00,1202.00,1468.00,0.00,5944.00,6
1730.00,12252.00,1490.00,0.00,5985.00,6
1760.00,7428.00,1442.00,0.00,6024.00,6
1754.00,6240.00,1458.00,0.00,6064.00,6
1744.00,5876.00,1454.00,0.00,6103.00,6
1744.00,5668.00,1458.00,0.00,6142.00,6
1760.00,5688.00,9024.00,0.00,6182.00,6
1782.00,5574.00,7944.00,0.00,6221.00,6
1772.00,5712.00,7572.00,0.00,6261.00,6
1770.00,5496.00,7560.00,0.00,6300.00,6
1792.00,5754.00,7482.00,0.00,6340.00,6
1776.00,5630.00,7448.00,0.00,6380.00,6
1816.00,5632.00,7436.00,0.00,6419.00,6
11738.00,5666.00,7406.00,0.00,6460.00,6
10060.00,5636.00,7438.00,0.00,6500.00,6
9656.00,288.00,7452.00,0.00,6539.00,6
9490.00,1164.00,7406.00,0.00,6579.00,6
9500.00,1454.00,7366.00,0.00,6618.00,6
9502.00,1524.00,7402.00,0.00,6657.00,6
9418.00,1566.00,7376.00,0.00,6696.00,6
9402.00,1524.00,7330.00,0.00,6736.00,6
9378.00,1566.00,7330.00,0.00,6776.00,6
9378.00,1504.00,68.00,0.00,6813.00,6
9388.00,1498.00,1002.00,0.00,6853.00,6
9300.00,1488.00,1212.00,0.00,6892.00,6
9310.00,1508.00,1258.00,0.00,6932.00,6
9238.00,1510.00,1238.00,0.00,6972.00,6
9316.00,1550.00,1262.00,0.00,7011.00,6
9294.00,1520.00,1256.00,0.00,7051.00,6
9286.00,1510.00,1288.00,0.00,7090.00,6
9248.00,1498.00,1232.00,0.00,7130.00,6
9280.00,1556.00,1258.00,0.00,7169.00,6
730.00,1534.00,1264.00,0.00,7207.00,6
1390.00,1504.00,1264.00,0.00,7247.00,6
1544.00,1490.00,1278.00,0.00,7286.00,6
1566.00,1488.00,1278.00,0.00,7326.00,6
1572.00,1498.00,1264.00,0.00,7365.00,6
1590.00,1490.00,1282.00,0.00,7405.00,6
1560.00,1534.00,1272.00,0.00,7445.00,6
1600.00,1540.00,1228.00,0.00,7484.00,6
1580.00,1536.00,1272.00,0.00,7524.00,6
1596.00,1528.00,1272.00,0.00,7563.00,6
1576.00,9162.00,1278.00,0.00,7603.00,6
1608.00,6806.00,1274.00,0.00,7643.00,6
