curr 0B,curr 1Y,curr 2G,curr 3W,Time,Trial Number,,,,
1.02,8.07,8.01,7.47,voltageMeasure,-1,,,,
0,422,4614,5236,29280,0,3424,,,
0,422,4696,5236,29319,0,3451.333333,,,
0,422,4696,684,29358,0,1934,,,
0,2216,4696,684,29397,0,2532,,,
0,2216,4696,684,29437,0,2532,,,
0,2216,4208,684,29477,0,2369.333333,,,
0,2216,4208,708,29516,0,2377.333333,,,
0,2606,4208,708,29556,0,2507.333333,,,
0,2606,632,708,29594,0,1315.333333,,,
0,2606,632,708,29633,0,1315.333333,,,
0,4364,632,708,29671,0,1901.333333,,,
0,4364,646,708,29709,0,1906,,,
0,4364,646,708,29748,0,1906,,,
0,4558,646,708,29786,0,1970.666667,,,
0,4558,656,708,29825,0,1974,,,
0,4558,656,708,29863,0,1974,,,
0,820,656,708,29901,0,728,,,
0,820,656,708,29939,0,728,,,
0,820,672,708,29976,0,733.3333333,,,
0,820,672,718,30013,0,736.6666667,,,
0,868,672,718,30050,0,752.6666667,,,
0,868,672,718,30088,0,752.6666667,,,
0,868,672,724,30125,0,754.6666667,,,
0,868,672,724,30163,0,754.6666667,,,
0,868,672,724,30201,0,754.6666667,,,
0,868,672,724,30238,0,754.6666667,,,
0,868,672,708,30276,0,749.3333333,,,
0,868,672,708,30312,0,749.3333333,,,
0,868,672,708,30350,0,749.3333333,,,
0,868,672,4126,30388,0,1888.666667,,,
0,868,672,4126,30427,0,1888.666667,,,
0,868,672,4126,30465,0,1888.666667,,,
0,868,672,3778,30504,0,1772.666667,,,
0,872,672,3778,30543,0,1774,,,
0,872,5280,3778,30582,0,3310,,,
0,872,5280,3778,30622,0,3310,,,
0,872,5280,3748,30661,0,3300,,,
0,498,5280,3748,30701,1,3175.333333,,,
0,498,4492,3748,30740,1,2912.666667,,,
0,498,4492,3742,30779,1,2910.666667,,,
0,512,4492,3742,30819,1,2915.333333,,,
0,128,190,196,15,1,171.3333333,,,
0,128,190,196,31,1,171.3333333,,,
0,128,190,196,48,1,171.3333333,,,
0,128,190,196,75,1,171.3333333,,,
0,128,186,196,110,1,170,,,
0,124,186,196,145,1,168.6666667,,,
0,124,186,196,181,1,168.6666667,,,
0,124,186,852,216,1,387.3333333,,,
0,3480,774,852,253,1,1702,,,
0,3480,774,852,288,1,1702,,,
0,3480,774,852,325,1,1702,,,
0,3480,770,810,361,1,1686.666667,,,
0,796,770,810,397,1,792,,,
0,796,770,810,432,1,792,,,
0,796,770,806,468,1,790.6666667,,,
0,858,774,806,502,1,812.6666667,,,
0,858,774,806,538,1,812.6666667,,,
0,858,774,806,574,1,812.6666667,,,
0,858,774,806,609,1,812.6666667,,,
0,858,774,806,645,1,812.6666667,,,
0,858,774,806,680,1,812.6666667,,,
0,858,774,806,715,1,812.6666667,,,
0,858,776,784,750,1,806,,,
0,858,776,784,786,1,806,,,
0,858,776,784,821,1,806,,,
0,858,776,4962,858,1,2198.666667,,,
0,856,774,4962,894,1,2197.333333,,,
0,856,774,4962,930,1,2197.333333,,,
0,856,774,4962,966,1,2197.333333,,,
0,856,776,4808,1003,1,2146.666667,,,
0,858,776,4808,1041,1,2147.333333,,,
0,858,776,4808,1078,1,2147.333333,,,
0,858,1766,4762,1117,1,2462,,,
0,856,1766,4762,1155,1,2461.333333,,,
0,856,1766,4762,1194,1,2461.333333,,,
0,856,1766,4742,1231,1,2454.666667,,,
0,858,5270,4742,1270,1,3623.333333,,,
0,858,5270,4742,1309,1,3623.333333,,,
0,858,5270,4742,1347,1,3623.333333,,,
0,858,5204,4736,1386,1,3599.333333,,,
0,4382,5204,4736,1425,1,4774,,,
0,4382,5204,4736,1465,1,4774,,,
0,4382,5154,4876,1505,1,4804,,,
0,4672,5154,4876,1544,1,4900.666667,,,
0,4672,5154,4876,1584,1,4900.666667,,,
0,4672,5134,832,1622,1,3546,,,
0,4824,5134,832,1661,1,3596.666667,,,
0,4824,5134,832,1698,1,3596.666667,,,
0,4824,5134,832,1737,1,3596.666667,,,
0,4846,5142,908,1776,1,3632,,,
0,4846,5142,908,1814,1,3632,,,
0,4846,5142,908,1853,1,3632,,,
0,4846,5138,910,1891,1,3631.333333,,,
0,4826,5138,910,1930,1,3624.666667,,,
0,4826,5138,910,1968,1,3624.666667,,,
0,4826,476,910,2006,1,2070.666667,,,
0,4568,476,910,2044,1,1984.666667,,,
0,4568,476,910,2080,1,1984.666667,,,
0,4568,476,910,2118,1,1984.666667,,,
0,4854,574,918,2155,1,2115.333333,,,
0,4854,574,918,2193,1,2115.333333,,,
0,4854,574,918,2230,1,2115.333333,,,
0,4854,576,918,2268,1,2116,,,
0,672,576,918,2305,1,722,,,
0,672,576,918,2340,1,722,,,
0,672,576,918,2377,1,722,,,
0,688,576,918,2413,1,727.3333333,,,
0,688,576,918,2450,1,727.3333333,,,
0,688,576,918,2486,1,727.3333333,,,
0,688,576,918,2523,1,727.3333333,,,
0,694,576,918,2559,1,729.3333333,,,
0,694,576,918,2595,1,729.3333333,,,
0,694,576,6642,2632,1,2637.333333,,,
0,692,576,6642,2670,1,2636.666667,,,
0,692,576,6642,2708,1,2636.666667,,,
0,692,576,6642,2745,1,2636.666667,,,
0,692,576,5588,2783,1,2285.333333,,,
0,688,576,5588,2820,1,2284,,,
0,688,576,5588,2858,1,2284,,,
0,688,576,5550,2894,1,2271.333333,,,
0,688,576,5550,2932,1,2271.333333,,,
0,688,576,5550,2970,1,2271.333333,,,
0,688,3060,5550,3008,1,3099.333333,,,
0,688,3060,5538,3047,1,3095.333333,,,
0,688,3060,5538,3085,1,3095.333333,,,
0,688,3060,5538,3124,1,3095.333333,,,
0,688,5014,5502,3162,1,3734.666667,,,
0,678,5014,5502,3201,1,3731.333333,,,
0,678,5014,5502,3240,1,3731.333333,,,
0,678,4958,2602,3277,1,2746,,,
0,4926,4958,2602,3317,1,4162,,,
0,4926,4958,2602,3356,1,4162,,,
0,4926,4892,2602,3396,1,4140,,,
0,4548,4892,632,3435,1,3357.333333,,,
0,4548,4892,632,3473,1,3357.333333,,,
0,4548,4870,632,3512,1,3350,,,
0,4548,4870,638,3550,1,3352,,,
0,4456,4870,638,3589,1,3321.333333,,,
0,4456,4870,638,3627,1,3321.333333,,,
0,4456,4902,638,3666,1,3332,,,
0,4390,4902,638,3704,1,3310,,,
0,4390,4902,638,3742,1,3310,,,
0,4390,5142,638,3781,1,3390,,,
0,3248,5142,638,3819,1,3009.333333,,,
0,3248,5142,638,3858,1,3009.333333,,,
0,3248,626,638,3895,1,1504,,,
0,3248,626,638,3933,1,1504,,,
0,790,626,638,3970,1,684.6666667,,,
0,790,626,638,4006,1,684.6666667,,,
0,790,632,638,4042,1,686.6666667,,,
0,796,632,638,4078,1,688.6666667,,,
0,796,632,638,4115,1,688.6666667,,,
0,796,632,638,4151,1,688.6666667,,,
0,796,632,638,4188,1,688.6666667,,,
0,792,632,638,4224,1,687.3333333,,,
0,792,632,638,4260,1,687.3333333,,,
0,792,636,892,4296,1,773.3333333,,,
0,786,636,892,4333,1,771.3333333,,,
0,786,636,892,4370,1,771.3333333,,,
0,786,632,892,4406,1,770,,,
0,786,632,5014,4444,1,2144,,,
0,786,632,5014,4481,1,2144,,,
0,786,636,5014,4519,1,2145.333333,,,
0,786,636,4908,4555,1,2110,,,
0,784,636,4908,4593,1,2109.333333,,,
0,784,636,4908,4630,1,2109.333333,,,
0,784,636,4908,4668,1,2109.333333,,,
0,784,636,4896,4706,1,2105.333333,,,
0,784,636,4896,4743,1,2105.333333,,,
0,784,620,4896,4781,1,2100,,,
0,784,620,4866,4818,1,2090,,,
0,740,620,4866,4855,1,2075.333333,,,
0,740,620,4866,4892,1,2075.333333,,,
0,740,4692,5194,4931,1,3542,,,
0,4004,4692,5194,4971,1,4630,,,
0,4004,4692,5194,5010,1,4630,,,
0,4004,4246,5194,5050,1,4481.333333,,,
0,3874,4246,806,5088,1,2975.333333,,,
0,3874,4246,806,5127,1,2975.333333,,,
0,3874,4256,806,5166,1,2978.666667,,,
0,3874,4256,830,5204,1,2986.666667,,,
0,3866,4256,830,5243,1,2984,,,
0,3866,4152,830,5280,1,2949.333333,,,
0,3866,4152,830,5319,1,2949.333333,,,
0,3766,4152,830,5357,1,2916,,,
0,3766,4152,830,5396,1,2916,,,
0,3766,1272,830,5435,1,1956,,,
0,3250,1272,826,5473,1,1782.666667,,,
0,3250,1272,826,5512,1,1782.666667,,,
0,3250,894,826,5549,1,1656.666667,,,
0,3250,894,826,5587,1,1656.666667,,,
0,1118,894,826,5623,1,946,,,
0,1118,898,826,5661,1,947.3333333,,,
0,1118,898,826,5699,1,947.3333333,,,
0,1128,898,826,5736,1,950.6666667,,,
0,1128,898,826,5774,1,950.6666667,,,
0,1128,902,826,5811,1,952,,,
0,1128,902,826,5849,1,952,,,
0,1128,902,826,5886,1,952,,,
0,1128,904,826,5923,1,952.6666667,,,
0,1128,904,796,5960,1,942.6666667,,,
0,1130,904,796,5998,1,943.3333333,,,
0,1130,910,796,6036,1,945.3333333,,,
0,1130,910,5970,6074,1,2670,,,
0,1128,910,5970,6113,1,2669.333333,,,
0,1128,910,5970,6151,1,2669.333333,,,
0,1128,920,5970,6190,1,2672.666667,,,
0,1128,920,5534,6228,1,2527.333333,,,
0,1128,920,5534,6267,1,2527.333333,,,
0,1128,924,5534,6305,1,2528.666667,,,
0,1128,924,5506,6343,1,2519.333333,,,
0,1128,924,5506,6382,1,2519.333333,,,
0,1128,1346,5506,6421,1,2660,,,
0,1128,1346,5472,6461,1,2648.666667,,,
0,1074,1346,5472,6501,1,2630.666667,,,
0,1074,5096,5472,6540,1,3880.666667,,,
0,1074,5096,5472,6580,1,3880.666667,,,
0,4378,5096,5488,6619,1,4987.333333,,,
0,4378,5096,5488,6659,1,4987.333333,,,
0,4378,4998,5488,6699,1,4954.666667,,,
0,4378,4998,5384,6738,1,4920,,,
0,4188,4998,5384,6777,1,4856.666667,,,
0,4188,4958,5384,6816,1,4843.333333,,,
0,4188,4958,622,6855,1,3256,,,
0,4192,4958,622,6893,1,3257.333333,,,
0,4192,5080,622,6932,1,3298,,,
0,4192,5080,636,6971,1,3302.666667,,,
0,4398,5080,636,7009,1,3371.333333,,,
0,4398,554,636,7047,1,1862.666667,,,
0,4398,554,636,7084,1,1862.666667,,,
0,1016,554,636,7122,1,735.3333333,,,
0,1016,554,636,7158,1,735.3333333,,,
0,1016,602,636,7196,1,751.3333333,,,
0,1016,602,636,7234,1,751.3333333,,,
0,1058,602,636,7271,1,765.3333333,,,
0,1058,610,636,7309,1,768,,,
0,1058,610,636,7346,1,768,,,
0,1062,610,636,7384,1,769.3333333,,,
0,1062,606,636,7421,1,768,,,
0,1062,606,636,7458,1,768,,,
0,1062,606,638,7496,1,768.6666667,,,
0,1062,606,638,7533,1,768.6666667,,,
0,1062,606,638,7571,1,768.6666667,,,
0,1062,606,638,7608,1,768.6666667,,,
0,1062,606,638,7646,1,768.6666667,,,
0,1062,606,638,7683,1,768.6666667,,,
0,1062,606,638,7721,1,768.6666667,,,
0,1062,606,610,7757,1,759.3333333,,,
0,1062,606,610,7795,1,759.3333333,,,
0,1062,610,610,7833,1,760.6666667,,,
0,1062,610,5260,7871,1,2310.666667,,,
0,1062,610,5260,7910,1,2310.666667,,,
0,1062,610,5260,7948,1,2310.666667,,,
0,1062,610,4952,7987,1,2208,,,
0,1062,610,4952,8025,1,2208,,,
0,1062,3238,4952,8065,1,3084,,,
0,1062,3238,4952,8105,1,3084,,,
0,4662,3238,4916,8143,1,4272,,,
0,4662,3612,4916,8183,1,4396.666667,,,
0,4662,3612,4916,8222,1,4396.666667,,,
0,4662,3612,5236,8262,1,4503.333333,,,
0,4008,3612,5236,8302,1,4285.333333,,,
0,4008,3568,5236,8341,1,4270.666667,,,
0,4008,3568,776,8380,1,2784,,,
0,3972,3568,776,8418,1,2772,,,
0,3972,3598,776,8457,1,2782,,,
0,3972,3598,806,8496,1,2792,,,
0,4014,3598,806,8534,1,2806,,,
0,4014,2946,806,8573,1,2588.666667,,,
0,4014,2946,806,8610,1,2588.666667,,,
0,4014,2946,802,8649,1,2587.333333,,,
0,4168,1242,802,8687,1,2070.666667,,,
0,4168,1242,802,8726,1,2070.666667,,,
0,4168,1242,800,8765,1,2070,,,
0,1150,1242,800,8803,1,1064,,,
0,1150,1246,800,8842,1,1065.333333,,,
0,1150,1246,802,8880,1,1066,,,
0,1182,1246,802,8919,1,1076.666667,,,
0,1182,1248,802,8957,1,1077.333333,,,
0,1182,1248,802,8995,1,1077.333333,,,
0,1192,1248,800,9034,1,1080,,,
0,1192,1242,800,9072,1,1078,,,
0,1192,1242,800,9111,1,1078,,,
0,1192,1242,800,9149,1,1078,,,
0,1196,1232,800,9188,1,1076,,,
0,1196,1232,800,9227,1,1076,,,
0,1196,1232,774,9265,1,1067.333333,,,
0,1202,1232,774,9304,1,1069.333333,,,
0,1202,1232,774,9342,1,1069.333333,,,
0,1202,1232,774,9380,1,1069.333333,,,
0,1196,1232,5676,9419,1,2701.333333,,,
0,1196,1238,5676,9459,1,2703.333333,,,
0,1196,1238,5676,9499,1,2703.333333,,,
0,1196,1238,5230,9538,1,2554.666667,,,
0,1196,1202,5230,9578,1,2542.666667,,,
0,1196,1202,5230,9617,1,2542.666667,,,
0,1196,1202,5200,9657,1,2532.666667,,,
0,1176,3958,5200,9697,1,3444.666667,,,
0,1176,3958,5200,9736,1,3444.666667,,,
0,1176,3958,5164,9776,1,3432.666667,,,
0,5332,3958,5164,9815,1,4818,,,
0,5332,3774,5164,9855,1,4756.666667,,,
0,5332,3774,5164,9895,1,4756.666667,,,
0,4872,3774,5194,9933,1,4613.333333,,,
0,4872,3772,5194,9973,1,4612.666667,,,
0,4872,3772,5194,10012,1,4612.666667,,,
0,4816,3772,5154,10053,1,4580.666667,,,
0,4816,3804,5154,10094,1,4591.333333,,,
0,4816,3804,5154,10134,1,4591.333333,,,
0,4816,3804,5542,10175,1,4720.666667,,,
0,4906,1140,5542,10215,1,3862.666667,,,
0,4906,1140,5542,10256,1,3862.666667,,,
0,4906,1140,692,10296,1,2246,,,
0,5118,1092,692,10335,1,2300.666667,,,
0,5118,1092,692,10375,1,2300.666667,,,
0,5118,1092,718,10414,1,2309.333333,,,
0,738,1082,718,10453,1,846,,,
0,738,1082,718,10492,1,846,,,
0,738,1082,718,10529,1,846,,,
0,756,1082,718,10568,1,852,,,
0,756,1072,718,10606,1,848.6666667,,,
0,756,1072,718,10645,1,848.6666667,,,
0,756,1072,718,10683,1,848.6666667,,,
0,754,1072,718,10722,1,848,,,
0,754,1072,718,10761,1,848,,,
0,754,1072,720,10799,1,848.6666667,,,
0,756,1074,720,10838,1,850,,,
0,756,1074,720,10876,1,850,,,
0,756,1074,720,10914,1,850,,,
0,756,1084,720,10952,1,853.3333333,,,
0,756,1084,720,10991,1,853.3333333,,,
0,756,1084,720,11030,1,853.3333333,,,
0,756,1084,720,11068,1,853.3333333,,,
0,756,1084,720,11107,1,853.3333333,,,
0,756,1084,720,11145,1,853.3333333,,,
0,756,1084,698,11184,1,846,,,
0,756,1806,698,11223,1,1086.666667,,,
0,756,1806,698,11261,1,1086.666667,,,
0,756,1806,5000,11300,1,2520.666667,,,
0,740,4482,5000,11339,1,3407.333333,,,
0,740,4482,5000,11379,1,3407.333333,,,
0,740,4482,5000,11418,1,3407.333333,,,
0,4588,4410,4646,11459,1,4548,,,
0,4588,4410,4646,11500,1,4548,,,
0,4588,4410,4646,11540,1,4548,,,
0,3568,4410,4634,11581,1,4204,,,
0,3568,4374,4634,11622,1,4192,,,
0,3568,4374,4634,11662,1,4192,,,
0,3568,4374,4636,11703,1,4192.666667,,,
0,3612,4374,4636,11743,1,4207.333333,,,
0,3612,4374,4636,11784,1,4207.333333,,,
0,3612,4374,4610,11825,1,4198.666667,,,
0,3666,2906,4610,11865,1,3727.333333,,,
0,3666,2906,4610,11906,1,3727.333333,,,
0,3666,2906,4810,11946,1,3794,,,
0,3820,802,4810,11986,1,3144,,,
0,3820,802,4810,12025,1,3144,,,
0,3820,802,846,12063,1,1822.666667,,,
0,776,810,846,12101,1,810.6666667,,,
0,776,810,846,12138,1,810.6666667,,,
0,776,810,846,12176,1,810.6666667,,,
0,776,810,894,12213,1,826.6666667,,,
0,802,810,894,12251,1,835.3333333,,,
0,802,810,894,12289,1,835.3333333,,,
0,802,810,894,12326,1,835.3333333,,,
0,810,810,894,12363,1,838,,,
0,810,810,894,12400,1,838,,,
0,810,810,894,12438,1,838,,,
0,812,812,892,12475,1,838.6666667,,,
0,812,812,892,12513,1,838.6666667,,,
0,812,812,892,12550,1,838.6666667,,,
0,812,812,892,12588,1,838.6666667,,,
0,816,816,892,12626,1,841.3333333,,,
0,816,816,892,12662,1,841.3333333,,,
0,816,816,888,12700,1,840,,,
0,822,816,888,12737,1,842,,,
0,822,816,888,12775,1,842,,,
0,822,816,888,12812,1,842,,,
0,822,786,888,12850,1,832,,,
0,826,786,888,12888,1,833.3333333,,,
0,826,786,888,12925,1,833.3333333,,,
0,826,786,882,12962,1,831.3333333,,,
0,810,4594,882,13000,1,2095.333333,,,
0,810,4594,882,13039,1,2095.333333,,,
0,810,4594,882,13077,1,2095.333333,,,
0,3572,4332,5014,13118,1,4306,,,
0,3572,4332,5014,13159,1,4306,,,
0,3572,4332,5014,13199,1,4306,,,
0,3166,4368,4470,13240,1,4001.333333,,,
0,3166,4368,4470,13280,1,4001.333333,,,
0,3166,4368,4470,13321,1,4001.333333,,,
0,3166,4436,4430,13362,1,4010.666667,,,
0,3240,4436,4430,13402,1,4035.333333,,,
0,3240,4436,4430,13443,1,4035.333333,,,
0,3240,642,4414,13482,1,2765.333333,,,
0,3362,642,4414,13522,1,2806,,,
0,3362,642,4414,13561,1,2806,,,
0,3362,806,1108,13600,1,1758.666667,,,
0,3358,806,1108,13640,1,1757.333333,,,
0,3358,806,1108,13679,1,1757.333333,,,
0,3358,806,1108,13719,1,1757.333333,,,
0,3398,806,974,13758,1,1726,,,
0,3398,806,974,13796,1,1726,,,
0,3398,806,974,13835,1,1726,,,
0,2972,806,980,13873,1,1586,,,
0,2972,806,980,13912,1,1586,,,
0,2972,806,980,13951,1,1586,,,
0,2972,806,974,13988,1,1584,,,
0,1200,806,974,14027,1,993.3333333,,,
0,1200,806,974,14065,1,993.3333333,,,
0,1200,806,974,14104,1,993.3333333,,,
0,1196,810,974,14142,1,993.3333333,,,
0,1196,810,974,14181,1,993.3333333,,,
0,1196,810,974,14220,1,993.3333333,,,
0,1190,810,970,14258,1,990,,,
0,1190,810,970,14297,1,990,,,
0,1190,810,970,14335,1,990,,,
0,1190,812,970,14374,1,990.6666667,,,
0,1190,812,970,14411,1,990.6666667,,,
0,1190,812,970,14450,1,990.6666667,,,
0,1190,2864,966,14490,1,1673.333333,,,
0,1192,2864,966,14529,1,1674,,,
0,1192,2864,966,14569,1,1674,,,
0,1192,2864,966,14608,1,1674,,,
0,1196,4932,2988,14649,1,3038.666667,,,
0,1196,4932,2988,14690,1,3038.666667,,,
0,1196,4932,2988,14730,1,3038.666667,,,
0,1192,4880,5328,14771,1,3800,,,
0,1192,4880,5328,14811,1,3800,,,
0,1192,4880,5328,14852,1,3800,,,
0,1192,4896,5250,14893,1,3779.333333,,,
0,1134,4896,5250,14933,1,3760,,,
0,1134,4896,5250,14974,1,3760,,,
0,1134,4814,5224,15014,1,3724,,,
0,4898,4814,5224,15054,1,4978.666667,,,
0,4898,4814,5224,15095,1,4978.666667,,,
0,4898,468,5322,15134,1,3562.666667,,,
0,4826,468,5322,15174,1,3538.666667,,,
0,4826,468,5322,15213,1,3538.666667,,,
0,4826,620,668,15252,1,2038,,,
0,4880,620,668,15291,1,2056,,,
0,4880,620,668,15329,1,2056,,,
0,4880,622,668,15368,1,2056.666667,,,
0,1340,622,688,15406,1,883.3333333,,,
0,1340,622,688,15445,1,883.3333333,,,
0,1340,622,688,15484,1,883.3333333,,,
0,1340,622,688,15521,1,883.3333333,,,
0,564,622,688,15559,1,624.6666667,,,
0,564,622,688,15596,1,624.6666667,,,
0,564,622,688,15634,1,624.6666667,,,
0,574,622,688,15671,1,628,,,
0,574,622,688,15709,1,628,,,
0,574,622,688,15746,1,628,,,
0,570,622,688,15784,1,626.6666667,,,
0,570,622,688,15821,1,626.6666667,,,
0,570,622,688,15858,1,626.6666667,,,
0,570,622,688,15896,1,626.6666667,,,
0,570,622,688,15933,1,626.6666667,,,
0,570,622,688,15971,1,626.6666667,,,
0,570,626,688,16008,1,628,,,
0,570,626,692,16046,1,629.3333333,,,
0,570,626,692,16084,1,629.3333333,,,
0,570,626,692,16120,1,629.3333333,,,
0,570,2614,666,16159,1,1283.333333,,,
0,574,2614,666,16197,1,1284.666667,,,
0,574,2614,666,16236,1,1284.666667,,,
0,574,5132,4926,16275,1,3544,,,
0,570,5132,4926,16315,1,3542.666667,,,
0,570,5132,4926,16355,1,3542.666667,,,
0,570,5086,4926,16394,1,3527.333333,,,
0,1992,5086,4644,16435,1,3907.333333,,,
0,1992,5086,4644,16475,1,3907.333333,,,
0,1992,5024,4644,16516,1,3886.666667,,,
0,4880,5024,4636,16557,1,4846.666667,,,
0,4880,5024,4636,16597,1,4846.666667,,,
0,4880,5062,4636,16638,1,4859.333333,,,
0,4908,5062,4608,16678,1,4859.333333,,,
0,4908,5062,4608,16718,1,4859.333333,,,
0,4908,5004,4608,16759,1,4840,,,
0,4908,5004,4600,16799,1,4837.333333,,,
0,4896,5004,4600,16840,1,4833.333333,,,
0,4896,5004,4600,16881,1,4833.333333,,,
0,4896,3496,4644,16921,1,4345.333333,,,
0,4804,3496,4644,16962,1,4314.666667,,,
0,4804,3496,4644,17002,1,4314.666667,,,
0,4804,560,738,17041,1,2034,,,
0,3926,560,738,17080,1,1741.333333,,,
0,3926,560,738,17118,1,1741.333333,,,
0,3926,566,738,17157,1,1743.333333,,,
0,580,566,884,17194,1,676.6666667,,,
0,580,566,884,17231,1,676.6666667,,,
0,580,570,884,17268,1,678,,,
0,580,570,888,17306,1,679.3333333,,,
0,586,570,888,17343,1,681.3333333,,,
0,586,570,888,17381,1,681.3333333,,,
0,586,570,894,17419,1,683.3333333,,,
0,590,570,894,17456,1,684.6666667,,,
0,590,570,894,17494,1,684.6666667,,,
0,590,570,894,17531,1,684.6666667,,,
0,594,570,898,17568,1,687.3333333,,,
0,594,570,898,17605,1,687.3333333,,,
0,594,570,898,17643,1,687.3333333,,,
0,594,570,902,17681,1,688.6666667,,,
0,590,570,902,17718,1,687.3333333,,,
0,590,570,902,17756,1,687.3333333,,,
0,590,570,902,17793,1,687.3333333,,,
0,586,570,902,17831,1,686,,,
0,586,570,902,17867,1,686,,,
0,586,544,902,17905,1,677.3333333,,,
0,586,544,904,17942,1,678,,,
0,586,544,904,17980,1,678,,,
0,586,4552,904,18019,1,2014,,,
0,586,4552,5076,18058,1,3404.666667,,,
0,554,4552,5076,18098,1,3394,,,
0,554,4552,5076,18137,1,3394,,,
0,554,4414,5076,18177,1,3348,,,
0,4434,4414,5892,18218,1,4913.333333,,,
0,4434,4414,5892,18258,1,4913.333333,,,
0,4434,4352,5892,18299,1,4892.666667,,,
0,4358,4352,5846,18338,1,4852,,,
0,4358,4352,5846,18379,1,4852,,,
0,4358,4348,5846,18420,1,4850.666667,,,
0,4236,4348,5826,18460,1,4803.333333,,,
0,4236,4348,5826,18501,1,4803.333333,,,
0,4236,838,5826,18540,1,3633.333333,,,
0,4236,838,5796,18580,1,3623.333333,,,
0,2342,838,5796,18620,1,2992,,,
0,2342,812,5796,18659,1,2983.333333,,,
0,2342,812,5810,18699,1,2988,,,
0,816,812,5810,18737,1,2479.333333,,,
0,816,810,5810,18776,1,2478.666667,,,
0,816,810,5810,18815,1,2478.666667,,,
0,820,810,6282,18852,1,2637.333333,,,
0,820,810,6282,18891,1,2637.333333,,,
0,820,806,6282,18929,1,2636,,,
0,820,806,458,18967,1,694.6666667,,,
0,820,806,458,19004,1,694.6666667,,,
0,820,806,458,19042,1,694.6666667,,,
0,820,806,462,19080,1,696,,,
0,816,806,462,19117,1,694.6666667,,,
0,816,806,462,19155,1,694.6666667,,,
0,816,806,462,19191,1,694.6666667,,,
0,812,806,462,19229,1,693.3333333,,,
0,812,806,462,19266,1,693.3333333,,,
0,812,806,462,19304,1,693.3333333,,,
0,812,806,462,19342,1,693.3333333,,,
0,812,806,462,19379,1,693.3333333,,,
0,812,806,462,19417,1,693.3333333,,,
0,812,806,462,19454,1,693.3333333,,,
0,812,806,462,19491,1,693.3333333,,,
0,812,1586,462,19529,1,953.3333333,,,
0,812,1586,462,19568,1,953.3333333,,,
0,744,1586,462,19606,1,930.6666667,,,
0,744,1586,462,19645,1,930.6666667,,,
0,744,4158,462,19684,1,1788,,,
0,744,4158,462,19722,1,1788,,,
0,4816,4158,462,19762,1,3145.333333,,,
0,4816,4106,462,19801,1,3128,,,
0,4816,4106,432,19841,1,3118,,,
0,4744,4106,432,19881,1,3094,,,
0,4744,4046,432,19919,1,3074,,,
0,4744,4046,432,19959,1,3074,,,
0,4790,4046,4074,19999,1,4303.333333,,,
0,4790,4122,4074,20040,1,4328.666667,,,
0,4790,4122,4074,20081,1,4328.666667,,,
0,4670,4122,3982,20121,1,4258,,,
0,4670,4256,3982,20162,1,4302.666667,,,
0,4670,4256,3982,20202,1,4302.666667,,,
0,4644,4256,3958,20243,1,4286,,,
0,4644,4256,3958,20284,1,4286,,,
0,4644,866,3958,20323,1,3156,,,
0,4644,866,3964,20363,1,3158,,,
0,3974,866,3964,20402,1,2934.666667,,,
0,3974,914,3964,20442,1,2950.666667,,,
0,3974,914,4132,20482,1,3006.666667,,,
0,676,914,4132,20520,1,1907.333333,,,
0,676,918,4132,20558,1,1908.666667,,,
0,676,918,4132,20596,1,1908.666667,,,
0,678,918,1012,20635,1,869.3333333,,,means
0,678,918,1012,20674,1,869.3333333,2252.729206,,2252.729206
0,678,918,1012,20712,2,869.3333333,,,2148.461538
0,678,918,1056,20751,2,884,,,1810.892857
0,678,918,1056,20789,2,884,,,980.7407407
0,678,920,1056,20828,2,884.6666667,,,
0,194,186,196,16,2,192,,,
0,194,186,196,32,2,192,,,
0,194,186,196,48,2,192,,,
0,194,186,196,76,2,192,,,
0,194,186,196,111,2,192,,,
0,194,186,194,146,2,191.3333333,,,
0,194,186,194,182,2,191.3333333,,,
0,194,186,194,216,2,191.3333333,,,
0,194,186,194,252,2,191.3333333,,,
0,704,888,944,287,2,845.3333333,,,
0,704,888,944,323,2,845.3333333,,,
0,704,888,944,358,2,845.3333333,,,
0,704,846,1020,395,2,856.6666667,,,
0,702,846,1020,430,2,856,,,
0,702,846,1020,467,2,856,,,
0,702,846,1020,503,2,856,,,
0,702,4496,970,540,2,2056,,,
0,702,4496,970,577,2,2056,,,
0,702,4496,970,613,2,2056,,,
0,702,4728,992,650,2,2140.666667,,,
0,4656,4728,992,686,2,3458.666667,,,
0,4656,4728,992,724,2,3458.666667,,,
0,4656,4162,992,761,2,3270,,,
0,3860,4162,3828,800,2,3950,,,
0,3860,4162,3828,839,2,3950,,,
0,3860,4162,3828,877,2,3950,,,
0,2560,3040,2680,916,2,2760,,,
0,2560,3040,2680,954,2,2760,,,
0,2560,3040,2680,993,2,2760,,,
0,2560,2550,1940,1030,2,2350,,,
0,194,2550,1940,1069,2,1561.333333,,,
0,194,2550,1940,1108,2,1561.333333,,,
0,194,3064,1940,1146,2,1732.666667,,,
0,210,3064,2828,1185,2,2034,,,
0,210,3064,2828,1223,2,2034,2148.461538,,
0,210,3064,2828,1262,3,2034,,,
0,122,2370,2208,1300,3,1566.666667,,,
0,122,2370,2208,1339,3,1566.666667,,,
0,122,2370,2208,1378,3,1566.666667,,,
